client_id,full_name,age,gender,marital_status,region,education_level,employment_years,risk_score,risk_level,approve_credit,income,credit_score,loan_amount,past_due,monthly_expenses,savings_balance
241,Client_241,38,male,married,Andijan,high_school,34,112.878,2,1,4503.83,625,7893.24,2,1378.51,10953.1
242,Client_242,60,female,widowed,Bukhara,high_school,20,63.495,1,1,8324.85,724,14737.85,4,4633.67,7411.52
243,Client_243,21,male,married,Samarkand,high_school,9,49.409,0,1,4601.1,753,4994.53,1,1051.68,2613.58
244,Client_244,31,male,divorced,Bukhara,master,15,50.717,0,1,6539.47,751,10745.05,1,3493.3,8857.1
245,Client_245,48,female,divorced,Namangan,high_school,6,75.079,1,1,7844.91,702,13546.63,1,1856.28,12986.4
246,Client_246,45,male,single,Bukhara,high_school,3,28.11,0,1,8820.56,795,10268.29,3,1962.18,9658.82
247,Client_247,43,male,widowed,Tashkent,high_school,26,112.961,2,1,3493.11,625,6464.8,4,1206.18,5531.47
248,Client_248,51,female,single,Bukhara,high_school,24,103.127,2,1,8067.39,645,11464.72,4,4700.22,19416.61
249,Client_249,50,male,divorced,Namangan,high_school,30,202.226,3,0,8292.59,446,15976.45,5,4920.77,9317.07
250,Client_250,62,male,single,Samarkand,bachelor,10,89.516,2,1,6164.48,672,10829.21,4,1731.16,6897.15
251,Client_251,55,female,divorced,Andijan,high_school,19,59.842,1,1,7136.36,732,14455.59,0,1851.57,10458.6
252,Client_252,27,male,single,Bukhara,master,16,73.617,1,1,2422.04,706,3184.09,1,826.36,3707.26
253,Client_253,36,male,married,Namangan,master,10,113.901,2,1,2878.03,624,4689.55,2,963.66,1446.88
254,Client_254,46,female,single,Namangan,high_school,29,48.13,0,1,8662.8,756,10798.94,2,4364.64,15001.8
255,Client_255,22,female,married,Samarkand,master,34,89.066,2,1,6191.66,673,8734.04,3,2337.97,15446.42
256,Client_256,21,female,married,Tashkent,high_school,21,51.575,0,1,6480.68,749,9112.53,2,3317.81,7025.16
257,Client_257,32,male,widowed,Bukhara,high_school,26,63.921,1,1,7352.01,724,12965.81,3,3672.22,12951.46
258,Client_258,25,female,married,Namangan,high_school,34,22.094,0,1,6451.1,808,6218.81,0,2782.52,3285.18
259,Client_259,57,male,married,Samarkand,high_school,3,70.582,1,1,6311.96,711,13039.29,2,3366.83,10784.95
260,Client_260,52,female,single,Andijan,bachelor,15,58.156,1,1,7591.73,735,8106.34,2,2112.47,10583.91
261,Client_261,29,male,divorced,Namangan,master,15,89.259,2,1,4756.7,673,9970.97,2,1259.21,7423.23
262,Client_262,61,female,widowed,Samarkand,high_school,20,108.158,2,1,8739.88,635,19563.09,3,4372.21,13877.26
263,Client_263,55,female,married,Tashkent,bachelor,25,63.538,1,1,6654.62,724,10506.82,3,1982.54,5682.42
264,Client_264,39,female,widowed,Tashkent,high_school,18,18.169,0,1,5491.51,815,5744.13,2,1104.44,11202.33
265,Client_265,36,female,single,Namangan,master,16,113.137,2,1,5289.69,625,9941.78,5,2987.53,8521.36
266,Client_266,23,male,married,Namangan,high_school,25,96.815,2,1,7063.98,658,13119.8,4,3172.96,7349.28
267,Client_267,40,female,single,Bukhara,high_school,21,84.443,1,1,6540.46,682,13354.3,3,2472.13,15532.05
268,Client_268,44,female,widowed,Samarkand,high_school,27,55.077,1,1,4676.74,742,7334.89,3,2292.98,2457.85
269,Client_269,53,male,single,Namangan,high_school,0,70.067,1,1,6097.25,711,9072.09,3,2032.41,11901.06
270,Client_270,44,female,widowed,Bukhara,bachelor,1,44.467,0,1,5786.2,762,10466.8,4,3364.48,7304.91
271,Client_271,31,male,single,Bukhara,master,16,1.161,0,1,8892.78,850,15543.69,3,2022.65,13740.15
272,Client_272,28,female,widowed,Namangan,high_school,20,114.175,2,1,7195.68,622,14262.24,3,3283.96,7793.06
273,Client_273,56,female,divorced,Tashkent,bachelor,8,58.421,1,1,9354.01,735,17893.88,1,4779.11,10687.0
274,Client_274,58,female,single,Samarkand,bachelor,12,70.898,1,1,5935.04,709,10039.27,3,2300.72,3147.54
275,Client_275,60,male,single,Samarkand,master,10,84.866,1,1,6563.3,682,12201.52,3,3294.69,12862.04
276,Client_276,40,female,divorced,Tashkent,high_school,15,58.401,1,1,7579.83,735,13065.2,3,4326.3,14565.38
277,Client_277,55,female,divorced,Namangan,bachelor,15,97.839,2,1,7906.2,656,15410.03,2,3934.11,14300.07
278,Client_278,45,female,single,Samarkand,master,1,70.963,1,1,8081.49,709,11291.93,3,2616.35,18231.04
279,Client_279,55,male,divorced,Namangan,bachelor,7,144.114,3,0,5668.29,563,11907.9,4,2407.54,13051.43
280,Client_280,45,male,married,Namangan,high_school,12,110.093,2,1,5710.48,632,10811.38,2,3224.37,9210.37
281,Client_281,49,female,widowed,Bukhara,high_school,16,38.582,0,1,6466.87,774,8237.75,1,2455.08,12090.76
282,Client_282,38,male,widowed,Tashkent,high_school,23,40.445,0,1,9221.36,771,12111.31,3,4358.75,4813.52
283,Client_283,38,female,widowed,Namangan,bachelor,2,74.035,1,1,5498.98,703,10333.3,1,2123.74,12057.53
284,Client_284,22,female,married,Andijan,bachelor,29,105.888,2,1,6209.61,639,11531.26,4,1543.32,13244.03
285,Client_285,55,female,divorced,Tashkent,high_school,12,48.62,0,1,8094.79,754,9249.91,2,1808.69,4375.21
286,Client_286,36,female,divorced,Samarkand,bachelor,18,30.074,0,1,8014.53,791,13959.4,2,4655.72,12708.25
287,Client_287,61,female,single,Bukhara,bachelor,6,103.882,2,1,7833.13,643,17208.32,3,3485.87,18120.46
288,Client_288,56,female,divorced,Samarkand,bachelor,8,151.131,3,0,7121.27,549,14262.11,3,1719.97,6144.06
289,Client_289,53,female,single,Samarkand,bachelor,18,65.107,1,1,5402.3,720,6799.01,4,2933.32,6511.34
290,Client_290,24,male,married,Tashkent,master,21,44.74,0,1,5963.84,762,11428.7,2,2439.67,6930.62
291,Client_291,53,male,widowed,Samarkand,high_school,17,59.211,1,1,8689.74,733,16738.66,2,4421.1,10530.92
292,Client_292,34,male,widowed,Namangan,master,22,15.706,0,1,8160.46,821,9278.16,0,2045.85,4763.85
293,Client_293,41,male,widowed,Samarkand,high_school,1,15.189,0,1,4997.52,821,5000.31,0,2812.43,5287.56
294,Client_294,40,male,divorced,Bukhara,high_school,10,99.443,2,1,8304.19,653,13750.8,4,3622.4,9049.18
295,Client_295,28,male,single,Bukhara,high_school,30,77.068,1,1,8963.17,698,16147.32,2,4439.5,20003.5
296,Client_296,27,male,single,Andijan,high_school,32,108.075,2,1,7080.75,635,9825.05,2,1505.03,8526.86
297,Client_297,23,female,married,Bukhara,high_school,13,132.215,3,0,7639.42,588,14744.63,3,2491.38,10652.67
298,Client_298,37,female,divorced,Samarkand,high_school,15,129.015,3,0,8517.23,593,15347.36,4,2614.6,10744.28
299,Client_299,53,female,married,Bukhara,master,10,53.364,0,1,5956.43,745,11343.63,3,3453.76,4415.78
300,Client_300,32,female,single,Tashkent,high_school,32,72.076,1,1,10494.4,707,15909.05,2,2876.89,26033.59
301,Client_301,42,male,single,Bukhara,bachelor,6,45.465,0,1,8834.62,760,13370.34,3,4265.54,19009.01
302,Client_302,42,male,widowed,Namangan,high_school,30,0.851,0,1,7786.04,850,13432.89,1,1690.36,12316.28
303,Client_303,50,female,divorced,Tashkent,master,13,63.178,1,1,6948.24,725,9342.12,3,1939.07,10093.91
304,Client_304,58,female,single,Andijan,bachelor,27,121.424,3,0,7742.17,609,12288.37,1,2597.02,13924.36
305,Client_305,58,male,widowed,Namangan,high_school,15,39.29,0,1,4659.58,773,8134.15,0,2412.74,5371.85
306,Client_306,28,female,divorced,Samarkand,master,18,122.068,3,0,10123.13,607,15968.55,4,5223.44,6079.61
307,Client_307,47,female,married,Samarkand,bachelor,16,7.297,0,1,8693.34,837,14263.77,2,5051.18,11376.39
308,Client_308,47,female,divorced,Samarkand,master,25,174.594,3,0,9196.02,503,15034.59,4,5211.45,22695.37
309,Client_309,54,female,divorced,Namangan,bachelor,5,110.512,2,1,7046.14,631,9309.57,2,1638.97,6092.75
310,Client_310,41,male,single,Namangan,bachelor,8,58.038,1,1,6459.57,736,12515.47,2,3436.15,10047.28
311,Client_311,50,female,single,Namangan,master,16,32.909,0,1,5988.54,786,8804.85,0,2278.46,3096.33
312,Client_312,53,female,divorced,Tashkent,bachelor,30,116.382,3,0,8220.36,619,17117.5,2,4491.23,6116.47
313,Client_313,48,male,single,Tashkent,high_school,11,123.956,3,0,6231.18,603,9500.09,3,1468.78,10433.38
314,Client_314,53,male,single,Samarkand,master,22,78.828,1,1,6718.96,693,8476.37,3,3555.06,7356.11
315,Client_315,25,female,single,Bukhara,high_school,4,1.475,0,1,7819.6,850,12660.53,1,2063.26,18073.98
316,Client_316,39,male,widowed,Samarkand,bachelor,2,154.689,3,0,6011.01,542,11310.25,4,2004.89,7888.48
317,Client_317,24,female,widowed,Andijan,high_school,23,99.796,2,1,8565.92,652,14343.03,3,1812.03,7846.96
318,Client_318,55,female,divorced,Tashkent,bachelor,16,74.286,1,1,6973.39,703,7643.17,2,1739.8,11095.94
319,Client_319,37,male,single,Namangan,phd,25,121.511,3,0,4737.82,608,8094.72,3,1792.27,9901.8
320,Client_320,64,female,widowed,Tashkent,high_school,3,121.14,3,0,5995.0,608,13091.45,5,3161.37,3230.34
321,Client_321,48,female,divorced,Namangan,high_school,11,96.092,2,1,8962.28,659,18576.9,2,4565.99,13542.36
322,Client_322,50,female,single,Andijan,bachelor,0,72.678,1,1,5594.5,706,10091.06,3,1645.45,11451.11
323,Client_323,49,female,married,Andijan,master,20,94.492,2,1,8341.12,662,15980.21,3,2174.33,5898.65
324,Client_324,26,male,single,Tashkent,bachelor,18,20.207,0,1,7182.51,812,9993.75,1,2554.86,16559.97
325,Client_325,55,male,single,Namangan,high_school,20,59.437,1,1,6742.45,733,10607.82,1,3730.65,6938.22
326,Client_326,61,female,widowed,Andijan,master,17,68.552,1,1,10768.89,714,19699.03,2,2547.6,9058.87
327,Client_327,57,male,divorced,Samarkand,bachelor,2,39.621,0,1,5073.68,772,6144.17,2,2116.56,8516.23
328,Client_328,44,female,divorced,Samarkand,high_school,31,67.838,1,1,5889.8,716,7597.06,2,1387.18,5006.7
329,Client_329,49,female,widowed,Namangan,high_school,9,105.375,2,1,6964.85,640,15912.35,4,2702.95,12950.47
330,Client_330,51,female,single,Tashkent,bachelor,14,97.597,2,1,10623.62,656,12476.22,2,2663.52,15725.13
331,Client_331,55,female,married,Andijan,high_school,4,136.613,3,0,6968.35,578,10296.77,3,1617.6,5016.6
332,Client_332,53,female,single,Tashkent,high_school,3,1.127,0,1,7411.38,850,10269.11,2,2048.06,17231.31
333,Client_333,41,male,single,Samarkand,master,27,43.616,0,1,6496.25,764,11085.94,2,1962.53,11994.74
334,Client_334,52,female,married,Andijan,high_school,3,200.993,3,0,7537.94,450,19336.46,5,2340.58,12000.3
335,Client_335,43,male,widowed,Tashkent,bachelor,14,26.148,0,1,6589.27,800,8371.03,1,3018.59,8227.9
336,Client_336,53,male,divorced,Bukhara,high_school,16,151.823,3,0,8042.98,548,21770.41,2,1785.48,6190.84
337,Client_337,23,female,widowed,Namangan,master,2,62.182,1,1,8161.28,727,14348.31,2,1896.06,15629.15
338,Client_338,38,female,widowed,Namangan,bachelor,9,184.525,3,0,6648.84,482,18961.29,4,1831.64,14144.16
339,Client_339,45,female,single,Bukhara,high_school,22,105.099,2,1,5311.78,641,6460.45,3,2915.24,3992.53
340,Client_340,62,female,divorced,Samarkand,bachelor,17,25.559,0,1,7140.35,801,8266.28,2,3223.46,10632.95
341,Client_341,51,female,divorced,Andijan,high_school,0,22.873,0,1,9103.18,806,11644.57,1,4480.11,13378.88
342,Client_342,23,male,widowed,Namangan,master,34,72.029,1,1,5760.01,708,7219.86,1,2005.32,6910.99
343,Client_343,60,female,married,Bukhara,master,30,50.268,0,1,7500.88,751,8038.34,2,2139.91,15591.95
344,Client_344,44,female,widowed,Bukhara,bachelor,0,149.294,3,0,5191.39,553,8629.03,2,1117.11,3629.09
345,Client_345,52,male,married,Samarkand,bachelor,2,61.678,1,1,5440.29,728,8590.25,2,2151.17,4950.87
346,Client_346,42,male,divorced,Samarkand,high_school,2,47.461,0,1,8950.55,757,15045.7,1,3846.16,4503.97
347,Client_347,43,female,widowed,Tashkent,bachelor,18,0.98,0,1,8037.3,850,12580.89,2,4491.25,10014.24
348,Client_348,22,male,single,Namangan,high_school,28,113.141,2,1,7523.45,624,9432.22,5,4159.24,8143.05
349,Client_349,47,female,widowed,Tashkent,high_school,24,85.328,1,1,3517.34,681,5527.83,2,1300.97,7857.7
350,Client_350,62,male,divorced,Bukhara,bachelor,32,83.101,1,1,6170.66,687,7559.48,1,2279.63,12289.61
351,Client_351,22,male,single,Andijan,high_school,28,54.401,0,1,7910.22,743,11429.73,3,2091.85,5291.5
352,Client_352,46,female,single,Andijan,bachelor,25,45.827,0,1,4826.4,759,6836.66,4,1462.3,9565.5
353,Client_353,37,male,married,Samarkand,high_school,3,38.153,0,1,6469.17,775,9373.7,1,3689.15,11973.15
354,Client_354,60,male,single,Andijan,bachelor,13,41.127,0,1,8149.98,769,15047.02,2,2089.77,8667.08
355,Client_355,53,male,single,Andijan,high_school,26,152.396,3,0,4733.29,547,11721.31,4,2780.71,2513.01
356,Client_356,29,male,widowed,Andijan,high_school,32,203.152,3,0,4481.07,445,12366.33,4,1800.92,3272.64
357,Client_357,63,male,divorced,Bukhara,bachelor,21,108.771,2,1,4759.26,634,10619.84,1,1821.1,4758.7
358,Client_358,59,male,married,Andijan,phd,2,87.269,2,1,7501.73,677,13952.99,1,2024.38,16003.02
359,Client_359,49,female,widowed,Andijan,master,22,113.065,2,1,6164.5,625,13458.98,2,2864.13,8819.09
360,Client_360,62,female,single,Andijan,high_school,20,106.647,2,1,8317.07,639,15274.24,2,3193.24,19435.26
361,Client_361,46,male,single,Tashkent,high_school,22,100.605,2,1,7181.53,650,12643.64,3,2501.08,14925.35
362,Client_362,55,female,married,Bukhara,master,3,59.828,1,1,9820.8,732,17349.1,3,3003.26,10549.67
363,Client_363,45,female,divorced,Samarkand,bachelor,20,132.264,3,0,5143.78,587,6701.89,2,1165.55,11268.6
364,Client_364,44,female,married,Tashkent,high_school,30,89.476,2,1,7497.66,673,14124.02,2,3057.03,5499.15
365,Client_365,33,male,widowed,Namangan,master,20,89.081,2,1,5807.18,674,12506.7,1,1888.28,3323.07
366,Client_366,27,female,married,Bukhara,master,25,61.045,1,1,7900.32,730,13913.14,2,3817.01,13565.45
367,Client_367,56,male,single,Bukhara,phd,34,33.563,0,1,7179.9,785,7116.06,1,3513.91,8497.32
368,Client_368,40,female,widowed,Namangan,master,23,10.227,0,1,5510.32,832,6847.82,0,1834.07,6385.64
369,Client_369,21,male,single,Namangan,master,10,119.439,3,0,6764.27,613,14979.54,1,3163.3,12679.06
370,Client_370,28,male,divorced,Namangan,high_school,28,175.49,3,0,7109.65,500,20887.43,5,2157.57,15642.7
371,Client_371,36,female,single,Samarkand,high_school,2,96.063,2,1,6101.04,658,9524.93,5,2994.81,6981.73
372,Client_372,34,female,single,Andijan,bachelor,0,156.848,3,0,8090.75,537,20804.42,4,1670.18,9304.59
373,Client_373,32,male,married,Bukhara,bachelor,18,0.646,0,1,5453.36,850,8968.26,3,1421.38,8549.25
374,Client_374,43,female,single,Andijan,bachelor,21,125.174,3,0,10136.51,601,14198.66,2,3020.72,18310.26
375,Client_375,35,female,widowed,Andijan,high_school,13,60.352,1,1,8430.54,731,15971.01,2,4292.61,7636.48
376,Client_376,48,female,widowed,Namangan,bachelor,13,43.774,0,1,7523.11,764,9779.08,3,1704.36,17493.93
377,Client_377,54,male,divorced,Samarkand,bachelor,15,70.309,1,1,11267.97,711,18946.46,2,3101.2,20381.88
378,Client_378,22,male,widowed,Tashkent,high_school,32,1.195,0,1,6536.05,850,8875.36,1,2244.8,11440.21
379,Client_379,52,female,married,Samarkand,high_school,12,95.073,2,1,7917.06,662,14921.77,2,1612.47,18275.68
380,Client_380,43,female,divorced,Andijan,bachelor,11,123.11,3,0,7334.02,605,15827.53,3,3702.57,16974.81
381,Client_381,42,female,widowed,Samarkand,bachelor,32,125.704,3,0,8196.2,600,14757.18,3,3475.53,6320.09
382,Client_382,45,male,married,Namangan,high_school,32,51.976,0,1,9244.17,748,17514.24,1,5179.25,7304.29
383,Client_383,42,male,widowed,Tashkent,bachelor,28,94.377,2,1,7823.42,663,16016.09,2,1661.79,15833.81
384,Client_384,42,female,widowed,Namangan,bachelor,4,125.219,3,0,8562.69,600,19103.13,4,2642.07,20668.28
385,Client_385,62,female,single,Tashkent,bachelor,5,65.898,1,1,6174.42,720,9382.67,3,3040.9,11317.88
386,Client_386,26,female,widowed,Andijan,high_school,30,53.758,0,1,6690.77,744,6999.73,3,3145.06,8849.45
387,Client_387,35,female,widowed,Tashkent,bachelor,15,72.999,1,1,9457.43,704,15026.15,5,2810.97,17656.52
388,Client_388,63,female,married,Tashkent,high_school,30,45.165,0,1,7895.28,761,14772.81,1,3460.31,7560.71
389,Client_389,57,female,married,Tashkent,master,24,81.685,1,1,7372.49,688,9568.48,3,3815.28,18401.23
390,Client_390,53,male,single,Samarkand,high_school,32,112.618,2,1,5870.13,627,13930.62,3,1252.41,7996.12
391,Client_391,28,female,widowed,Samarkand,bachelor,12,49.353,0,1,8449.89,753,15213.41,2,4115.53,19970.24
392,Client_392,64,male,single,Andijan,high_school,9,125.416,3,0,5827.8,600,12457.93,3,1753.23,7935.11
393,Client_393,64,female,widowed,Tashkent,bachelor,23,136.583,3,0,5385.75,578,11712.61,2,3119.11,12690.34
394,Client_394,25,female,divorced,Bukhara,bachelor,9,34.205,0,1,7172.39,784,10888.63,1,2978.61,8401.53
395,Client_395,59,male,divorced,Andijan,high_school,30,101.301,2,1,3396.26,649,6756.48,3,724.61,6864.14
396,Client_396,24,male,single,Tashkent,bachelor,12,10.839,0,1,7916.62,830,10172.78,1,2860.84,19015.74
397,Client_397,26,male,single,Tashkent,high_school,2,47.62,0,1,7565.42,757,13829.57,2,4437.3,13556.93
398,Client_398,52,male,single,Samarkand,high_school,33,104.38,2,1,6470.79,642,12826.16,4,3184.6,12004.17
399,Client_399,50,female,married,Andijan,bachelor,27,64.052,1,1,6606.82,724,12126.63,1,2115.45,4662.91
400,Client_400,55,male,married,Tashkent,high_school,18,0.862,0,1,6821.02,850,10788.17,1,2933.77,9879.84
401,Client_401,60,female,married,Tashkent,master,22,51.9,0,1,5816.31,748,6369.78,3,2557.09,13223.44
402,Client_402,36,male,single,Andijan,bachelor,31,59.773,1,1,7276.86,732,7866.85,2,1523.33,7144.56
403,Client_403,33,female,widowed,Bukhara,bachelor,12,112.098,2,1,6625.91,626,14286.08,4,1799.15,13760.19
404,Client_404,62,female,divorced,Andijan,high_school,32,3.007,0,1,7168.68,846,8003.56,0,3015.94,13272.23
405,Client_405,50,female,single,Andijan,bachelor,33,26.41,0,1,6766.41,799,10052.65,3,2443.36,6400.83
406,Client_406,39,female,married,Bukhara,master,32,112.077,2,1,6471.21,627,11169.97,3,1786.15,6895.6
407,Client_407,37,female,married,Andijan,high_school,4,1.495,0,1,7417.74,849,6695.32,0,3776.13,10051.94
408,Client_408,39,female,single,Tashkent,master,2,78.22,1,1,8171.65,695,9175.82,3,3232.69,6130.85
409,Client_409,48,male,single,Andijan,high_school,6,123.237,3,0,6212.85,604,14087.06,3,2012.9,14455.69
410,Client_410,46,female,married,Bukhara,master,23,112.816,2,1,7593.21,626,14622.4,4,2009.7,15024.8
411,Client_411,57,male,widowed,Namangan,high_school,21,46.761,0,1,7779.15,759,11713.74,0,3457.56,9567.79
412,Client_412,46,male,married,Andijan,master,22,123.335,3,0,5074.2,605,12230.93,2,2367.14,5578.23
413,Client_413,43,female,married,Samarkand,bachelor,29,135.359,3,0,8464.82,581,12824.87,4,3960.17,15906.73
414,Client_414,29,male,single,Tashkent,high_school,17,105.069,2,1,10084.68,641,14855.04,5,2905.55,13598.6
415,Client_415,32,female,widowed,Tashkent,high_school,31,98.532,2,1,6867.86,654,13837.23,3,3009.05,6584.03
416,Client_416,21,male,married,Samarkand,bachelor,6,115.881,3,0,6743.21,619,14494.77,4,3790.78,9172.79
417,Client_417,21,female,married,Samarkand,phd,32,106.289,2,1,6680.49,639,11013.23,2,2279.88,14981.63
418,Client_418,54,male,divorced,Andijan,high_school,4,44.883,0,1,7930.91,763,15218.9,2,2254.81,5053.68
419,Client_419,52,female,single,Samarkand,high_school,27,74.114,1,1,7766.17,703,16057.24,2,3951.89,9604.55
420,Client_420,45,female,divorced,Namangan,bachelor,7,108.728,2,1,4614.01,634,5529.5,3,1249.26,11187.49
421,Client_421,60,female,divorced,Bukhara,bachelor,14,105.227,2,1,5700.82,641,7813.67,4,1718.79,3019.52
422,Client_422,21,female,married,Samarkand,bachelor,3,91.816,2,1,7760.97,668,15857.2,3,1864.63,17704.95
423,Client_423,36,male,single,Samarkand,bachelor,33,89.165,2,1,6782.47,673,10087.66,3,2083.23,8475.83
424,Client_424,59,female,widowed,Namangan,high_school,4,88.883,2,1,5250.82,674,6403.69,2,1912.0,4615.66
425,Client_425,25,male,married,Tashkent,master,32,46.125,0,1,9250.39,759,16311.37,3,2087.47,4902.33
426,Client_426,42,male,widowed,Tashkent,bachelor,4,76.871,1,1,5800.43,698,9069.23,1,3182.6,3718.34
427,Client_427,49,male,widowed,Andijan,high_school,33,75.239,1,1,7053.67,700,11272.75,4,2860.05,5951.08
428,Client_428,23,female,single,Namangan,bachelor,25,21.567,0,1,6742.72,808,7421.37,1,2934.71,3714.02
429,Client_429,32,male,divorced,Bukhara,bachelor,0,1.403,0,1,5381.97,849,7897.48,1,1875.69,6306.05
430,Client_430,46,male,single,Bukhara,high_school,3,140.966,3,0,7277.43,569,14874.57,2,3405.36,4292.13
431,Client_431,36,male,widowed,Namangan,bachelor,25,156.713,3,0,7588.16,538,12766.95,4,2828.2,14299.37
432,Client_432,57,female,married,Bukhara,high_school,32,101.772,2,1,6298.49,649,9762.56,3,3177.75,13464.99
433,Client_433,42,female,widowed,Tashkent,bachelor,32,50.642,0,1,6495.71,750,10366.21,3,3433.38,14777.28
434,Client_434,49,male,married,Bukhara,master,7,69.185,1,1,7900.73,714,15978.29,1,3703.39,12627.39
435,Client_435,34,female,married,Bukhara,high_school,19,38.353,0,1,4037.29,775,7504.29,2,1600.92,9661.32
436,Client_436,48,female,single,Namangan,high_school,15,103.393,2,1,5732.49,645,8588.95,3,2940.24,2930.97
